player_name,club,nationality,position,age,age_squared,market_value_eur,log_market_value,minutes_played,goals,assists,goals_per_90,assists_per_90,contract_months_remaining,team_league_position,is_top4,is_top6,is_bottom6,is_historic_top6,is_promoted,is_striker,is_winger,is_attacking_mid,is_central_mid,is_cdm,is_fullback,is_goalkeeper,is_brazilian,is_french,is_english,is_spanish,is_german,is_argentinian,is_portuguese,is_african,is_asian,is_south_american_other,striker_age,striker_age_sq,winger_age,winger_age_sq,attmid_age,attmid_age_sq,cm_age,cm_age_sq,cdm_age,cdm_age_sq,fullback_age,fullback_age_sq,cb_age,cb_age_sq,gk_age,gk_age_sq,striker_goals_per_90,striker_assists_per_90,winger_goals_per_90,winger_assists_per_90,attmid_goals_per_90,attmid_assists_per_90,cm_goals_per_90,cm_assists_per_90,cdm_goals_per_90,cdm_assists_per_90,fullback_goals_per_90,fullback_assists_per_90,cb_goals_per_90,cb_assists_per_90,tackles_striker,tackles_winger,tackles_attmid,tackles_cm,tackles_cdm,tackles_fullback,tackles_cb,tackles_gk,interceptions_striker,interceptions_winger,interceptions_attmid,interceptions_cm,interceptions_cdm,interceptions_fullback,interceptions_cb,interceptions_gk,clearances_striker,clearances_winger,clearances_attmid,clearances_cm,clearances_cdm,clearances_fullback,clearances_cb,clearances_gk,blocks_striker,blocks_winger,blocks_attmid,blocks_cm,blocks_cdm,blocks_fullback,blocks_cb,blocks_gk,aerials_won_striker,aerials_won_winger,aerials_won_attmid,aerials_won_cm,aerials_won_cdm,aerials_won_fullback,aerials_won_cb,aerials_won_gk,key_passes_striker,key_passes_winger,key_passes_attmid,key_passes_cm,key_passes_cdm,key_passes_fullback,key_passes_cb,key_passes_gk,dribbles_striker,dribbles_winger,dribbles_attmid,dribbles_cm,dribbles_cdm,dribbles_fullback,dribbles_cb,dribbles_gk,crosses_striker,crosses_winger,crosses_attmid,crosses_cm,crosses_cdm,crosses_fullback,crosses_cb,crosses_gk,long_balls_striker,long_balls_winger,long_balls_attmid,long_balls_cm,long_balls_cdm,long_balls_fullback,long_balls_cb,long_balls_gk,through_balls_striker,through_balls_winger,through_balls_attmid,through_balls_cm,through_balls_cdm,through_balls_fullback,through_balls_cb,through_balls_gk,avg_passes_striker,avg_passes_winger,avg_passes_attmid,avg_passes_cm,avg_passes_cdm,avg_passes_fullback,avg_passes_cb,avg_passes_gk,shots_striker,shots_winger,shots_attmid,shots_cm,shots_cdm,shots_fullback,shots_cb,shots_gk,xg_striker,xg_winger,xg_attmid,xg_cm,xg_cdm,xg_fullback,xg_cb,xg_gk,xg_p90_striker,xg_p90_winger,xg_p90_attmid,xg_p90_cm,xg_p90_cdm,xg_p90_fullback,xg_p90_cb,xg_p90_gk,fouled_striker,fouled_winger,fouled_attmid,fouled_cm,fouled_cdm,fouled_fullback,fouled_cb,fouled_gk,mins,yellow_cards,shots_per_game,pass_success_pct,aerials_won,rating,tackles_per_game,interceptions_per_game,fouls_per_game,clearances_per_game,dribbled_past_per_game,blocks_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,avg_passes_per_game,crosses_per_game,long_balls_per_game,through_balls_per_game,xg,xg_diff,xg_per_shot,is_centre_back,age_centered,age_centered_sq,save_pct,cs_per_90,ga_per_90,sota_per_90,pk_save_pct,minutes_gk,gk_save_pct,gk_cs_per_90,gk_ga_per_90,gk_sota_per_90,gk_pk_save_pct,predicted_log_value,residual,predicted_market_value_eur,valuation_label
Dean Henderson,Crystal Palace,England,Goalkeeper,29,841,28000000.0,17.14771506813948,2610.0,0.0,0.0,0.0,0.0,27,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7673716012084597,7.658345579175074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2610.0,3.0,0.0,55.5,0.5,6.73,0.0,0.1,0.0,1.4,0.0,0.0,0.0,0.0,0.2,30.6,0.0,4.6,0.0,0.0,0.0,0.0,0,2.7673716012084597,7.658345579175074,73.0,0.3448,1.21,3.9655,0.2,2610.0,73.0,0.3448,1.21,3.9655,0.2,17.292980578536056,-0.14526551039657676,32377703.443241537,fairly valued
Viktor Gyökeres,Arsenal FC,Sweden,Centre-Forward,27,729,65000000.0,17.98989782785991,1892.0,11.0,0.0,0.5233,0.0,51,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7673716012084597,0.5888591743412354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1903.0,4.0,1.5,59.7,0.9,6.67,0.2,0.0,1.0,0.6,0.2,0.1,0.6,0.2,0.8,9.2,0.1,0.0,0.0,10.43,0.57,0.24,0,0.7673716012084597,0.5888591743412354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.139106332328247,-0.1492085044683371,75459476.2964237,fairly valued
Leandro Trossard,Arsenal FC,Belgium,Left Winger,31,961,20000000.0,16.811242831518264,1677.0,5.0,5.0,0.2683,0.2683,15,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.76737160120846,22.727831984008912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2683,0.2683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1688.0,1.0,1.7,76.0,0.2,6.83,1.0,0.3,0.5,0.5,0.6,0.1,1.2,0.7,1.2,24.5,0.5,1.1,0.2,5.12,-0.12,0.12,0,4.76737160120846,22.727831984008912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.96056986596657,-0.14932703444830508,23221052.626688316,fairly valued
Danny Welbeck,Brighton & Hove Albion,England,Centre-Forward,35,1225,4000000.0,15.201804919084164,1744.0,10.0,0.0,0.5161,0.0,15,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.76737160120846,76.8668047936766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1747.0,4.0,1.4,79.6,0.6,6.53,0.7,0.3,0.8,0.7,0.4,0.0,0.6,0.3,0.2,13.5,0.0,0.2,0.1,9.59,0.41,0.24,0,8.76737160120846,76.8668047936766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.358322260660431,-0.15651734157626684,4677724.167683217,undervalued
Sander Berge,Fulham FC,Norway,Defensive Midfield,28,784,25000000.0,17.034386382832476,2500.0,0.0,1.0,0.0,0.036,39,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7673716012084597,3.123602376758155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2506.0,5.0,0.3,89.6,1.6,6.55,1.6,0.6,1.0,1.6,0.3,0.5,0.5,0.3,0.3,49.4,0.1,1.6,0.1,1.9,-1.9,0.19,0,1.7673716012084597,3.123602376758155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.194291938339074,-0.15990555550659735,29335001.114641324,undervalued
Diogo Dalot,Manchester United,Portugal,Right-Back,27,729,30000000.0,17.216707939626428,2143.0,1.0,3.0,0.042,0.126,27,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7673716012084597,0.5888591743412354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,2146.0,5.0,0.7,85.0,1.5,6.82,1.4,0.8,0.8,2.6,0.6,0.3,0.9,0.6,0.4,34.1,0.5,1.2,0.1,1.93,-0.93,0.1,0,0.7673716012084597,0.5888591743412354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.377165616646547,-0.16045767702011915,35221442.48627133,undervalued
Cody Gakpo,Liverpool FC,Netherlands,Left Winger,26,676,65000000.0,17.98989782785991,2055.0,6.0,3.0,0.2628,0.1314,51,5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,-0.2326283987915403,0.0541159719243159,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.2628,0.1314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,2065.0,2.0,2.4,79.9,1.4,6.91,0.8,0.4,1.1,0.6,0.4,0.1,1.5,0.9,1.4,22.4,0.4,0.5,0.1,7.61,-1.61,0.11,0,-0.2326283987915403,0.0541159719243159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.152747743819262,-0.1628499159593524,76495903.1539253,undervalued
Alex Scott,AFC Bournemouth,England,Central Midfield,22,484,40000000.0,17.50439001207821,2220.0,2.0,1.0,0.0811,0.0405,27,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-4.23262839879154,17.915143162256637,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0811,0.0405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,2233.0,3.0,1.2,83.6,1.0,6.84,1.6,1.1,1.2,2.2,0.6,0.3,0.6,0.8,1.7,34.7,0.3,1.3,0.1,3.41,-1.41,0.09,0,-4.23262839879154,17.915143162256637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.66805582693728,-0.16366581485906906,47112825.56639098,undervalued
Ian Maatsen,Aston Villa,Netherlands,Left-Back,24,576,30000000.0,17.216707939626428,1264.0,0.0,0.0,0.0,0.0,51,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-2.2326283987915403,4.984629567090477,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1259.0,2.0,0.7,86.0,0.6,6.51,1.5,0.5,0.5,2.1,0.8,0.0,0.8,0.7,0.6,25.6,0.4,1.0,0.0,1.04,-1.04,0.06,0,-2.2326283987915403,4.984629567090477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.382123117238347,-0.16541517761191926,35396486.339743145,undervalued
João Pedro,Chelsea FC,Brazil,Centre-Forward,24,576,75000000.0,18.132998671500584,2234.0,14.0,5.0,0.564,0.2014,87,6,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-2.2326283987915403,4.984629567090477,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.564,0.2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2246.0,4.0,2.0,76.8,2.1,7.13,0.8,0.2,1.0,0.9,0.1,0.2,0.9,0.9,1.5,20.0,0.0,0.4,0.1,13.97,0.03,0.23,0,-2.2326283987915403,4.984629567090477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.312187370674362,-0.17918869917377833,89718484.01917873,undervalued
Trai Hume,Sunderland AFC,Northern Ireland,Right-Back,24,576,22000000.0,16.90655301132259,2491.0,0.0,1.0,0.0,0.0361,51,13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-2.2326283987915403,4.984629567090477,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,2495.0,7.0,0.9,73.7,1.9,6.64,1.8,0.7,0.7,2.8,0.9,0.3,0.6,0.1,1.1,28.5,0.3,1.2,0.0,1.92,-1.92,0.07,0,-2.2326283987915403,4.984629567090477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.09079563797295,-0.1842426266503594,26450764.990142852,undervalued
Wesley Fofana,Chelsea FC,France,Centre-Back,25,625,28000000.0,17.14771506813948,1186.0,0.0,1.0,0.0,0.0759,27,6,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-1.2326283987915403,1.5193727695073964,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0759,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,1188.0,3.0,0.3,92.5,3.1,6.97,0.8,1.4,1.0,5.1,0.2,0.8,0.1,0.6,0.7,48.9,0.1,1.1,0.0,0.39,-0.39,0.08,1,-1.2326283987915403,1.5193727695073964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.356829432259833,-0.209114364120353,34512406.714194424,undervalued
Ryan Gravenberch,Liverpool FC,Netherlands,Defensive Midfield,23,529,90000000.0,18.31532022829454,2428.0,4.0,3.0,0.1483,0.1112,75,5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-3.2326283987915403,10.449886364673558,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1483,0.1112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,2432.0,5.0,1.1,89.3,0.9,7.0,1.7,1.5,1.0,1.6,0.4,0.3,0.9,0.9,1.2,56.3,0.0,0.7,0.1,1.27,2.73,0.04,0,-3.2326283987915403,10.449886364673558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.52679656788042,-0.2114763395858823,111195065.95415004,undervalued
