player_name,club,age,position,position_group_ws,apps,minutes_played,goals,assists,goals_per_90,assists_per_90,yellow_cards,shots_per_game,pass_success_pct,aerials_won,rating,tackles_per_game,interceptions_per_game,fouls_per_game,clearances_per_game,dribbled_past_per_game,blocks_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,avg_passes_per_game,crosses_per_game,long_balls_per_game,through_balls_per_game,xg,xg_diff,xg_per_shot,nationality,position_tm,contract_months_remaining,market_value_eur,position_group,is_striker,is_winger,is_attacking_mid,is_central_mid,is_cdm,is_fullback,is_goalkeeper,nationality_group,is_brazilian,is_french,is_english,is_spanish,is_german,is_argentinian,is_portuguese,is_african,is_asian,is_south_american_other
Emmanuel Agbadou,Wolves,28,DMC,cdm,16.0,1411.0,1.0,0.0,0.0638,0.0,3.0,0.4,85.8,1.6,6.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cote d'Ivoire,Centre-Back,18,20000000.0,centre_back,0,0,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Nicolas Jackson,Chelsea,24,FW,striker,30.0,2241.0,10.0,5.0,0.4016,0.2008,7.0,2.5,76.7,0.7,6.88,0.7,0.1,1.2,0.5,0.2,0.1,0.9,0.6,1.0,13.0,0.0,0.2,0.0,13.25,-3.25,0.17,Senegal,Centre-Forward,18,50000000.0,striker,1,0,0,0,0,0,0,african,0,0,0,0,0,0,0,1,0,0
Pervis Estupiñán,Brighton,28,M(L),winger,30.0,2403.0,1.0,1.0,0.0375,0.0375,5.0,0.9,88.3,1.5,6.86,2.2,1.2,1.2,1.9,0.6,0.2,0.9,0.6,0.7,43.6,1.4,0.9,0.0,1.27,-0.27,0.05,Ecuador,Left-Back,18,30000000.0,fullback,0,0,0,0,0,1,0,south_american_other,0,0,0,0,0,0,0,0,0,1
Justin Kluivert,Bournemouth,26,FW,striker,34.0,2360.0,12.0,6.0,0.4576,0.2288,8.0,1.9,81.0,0.2,6.86,0.7,0.4,1.4,0.7,0.5,0.0,1.3,1.1,1.0,20.0,0.6,0.7,0.1,10.36,1.64,0.16,Netherlands,Attacking Midfield,18,35000000.0,attacking_mid,0,0,1,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Lisandro Martínez,Man Utd,28,DMC,cdm,20.0,1754.0,2.0,1.0,0.1026,0.0513,7.0,0.9,90.0,0.8,6.86,2.0,1.6,1.1,2.7,0.8,0.4,0.5,0.3,0.4,65.7,0.2,2.2,0.2,1.4,0.6,0.08,Argentina,Centre-Back,18,40000000.0,centre_back,0,0,0,0,0,0,0,argentinian,0,0,0,0,0,1,0,0,0,0
Leandro Trossard,Arsenal,31,FW,striker,38.0,2560.0,8.0,7.0,0.2812,0.2461,2.0,1.9,80.5,0.2,6.86,0.8,0.2,0.7,0.4,0.6,0.0,1.1,1.0,1.2,22.4,0.4,0.7,0.1,8.24,-0.24,0.11,Belgium,Left Winger,18,22000000.0,winger,0,1,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Cody Gakpo,Liverpool,26,FW,striker,35.0,1939.0,10.0,4.0,0.4642,0.1857,5.0,1.6,83.7,0.5,6.86,0.8,0.3,0.6,0.5,0.3,0.1,1.1,0.9,0.9,15.6,0.3,0.4,0.1,7.81,2.19,0.14,Netherlands,Left Winger,18,70000000.0,winger,0,1,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Jordan Pickford,Everton,32,GK,goalkeeper,38.0,3420.0,0.0,1.0,0.0,0.0263,7.0,0.0,63.1,0.2,6.85,0.0,0.0,0.0,1.4,0.0,0.0,0.1,0.0,0.2,37.5,0.0,9.6,0.0,0.0,0.0,0.0,England,Goalkeeper,18,18000000.0,goalkeeper,0,0,0,0,0,0,1,english,0,0,1,0,0,0,0,0,0,0
Martin Dúbravka,Newcastle,37,GK,goalkeeper,10.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,75.9,0.4,6.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovakia,Goalkeeper,18,1000000.0,goalkeeper,0,0,0,0,0,0,1,other_europe,0,0,0,0,0,0,0,0,0,0
Casemiro,Man Utd,34,DMC,cdm,24.0,1499.0,1.0,0.0,0.06,0.0,5.0,1.3,80.2,1.6,6.84,3.5,0.6,0.8,2.0,1.2,0.4,0.9,0.1,0.8,40.0,0.3,2.0,0.1,2.36,-1.36,0.07,Brazil,Defensive Midfield,18,10000000.0,cdm,0,0,0,0,1,0,0,brazilian,1,0,0,0,0,0,0,0,0,0
Dominic Solanke,Tottenham,28,FW,striker,27.0,2205.0,9.0,3.0,0.3673,0.1224,0.0,2.2,71.4,1.7,6.84,0.7,0.0,1.3,0.9,0.4,0.3,0.5,0.6,1.3,13.1,0.0,0.4,0.0,11.55,-2.55,0.19,England,Centre-Forward,18,40000000.0,striker,1,0,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Marcus Tavernier,Bournemouth,26,M(CLR),central_mid,29.0,1940.0,3.0,5.0,0.1392,0.232,6.0,2.0,80.3,0.9,6.84,1.5,0.2,1.2,0.3,0.6,0.1,1.5,1.0,1.0,27.3,0.9,1.0,0.1,6.35,-3.35,0.11,England,Attacking Midfield,18,18000000.0,attacking_mid,0,0,1,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Ibrahima Konaté,Liverpool,26,D(C),centre_back,31.0,2567.0,1.0,2.0,0.0351,0.0701,5.0,0.6,90.3,2.4,6.84,1.3,0.5,0.9,4.0,0.3,0.5,0.3,0.1,0.6,61.2,0.0,1.5,0.0,2.33,-1.33,0.12,France,Centre-Back,18,60000000.0,centre_back,0,0,0,0,0,0,0,french,0,1,0,0,0,0,0,0,0,0
Yankuba Minteh,Brighton,21,AM(LR),winger,32.0,1846.0,6.0,4.0,0.2925,0.195,6.0,1.1,68.7,0.6,6.84,1.5,0.3,0.7,0.9,0.9,0.0,0.9,1.4,0.3,13.9,0.7,0.4,0.1,5.62,0.38,0.17,The Gambia,Right Winger,18,30000000.0,winger,0,1,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Anthony Gordon,Newcastle,25,FW,striker,34.0,2447.0,6.0,5.0,0.2207,0.1839,2.0,1.7,81.0,0.2,6.84,0.9,0.2,0.6,0.1,0.7,0.1,1.5,1.1,2.1,23.8,0.9,0.6,0.1,8.59,-2.59,0.15,England,Left Winger,18,65000000.0,winger,0,1,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Dan Burn,Newcastle,33,M(L),winger,37.0,3330.0,1.0,1.0,0.027,0.027,11.0,0.6,88.6,4.0,6.84,1.1,0.7,0.9,5.2,0.4,0.7,0.2,0.1,0.3,53.9,0.0,1.6,0.0,2.97,-1.97,0.13,England,Centre-Back,18,6000000.0,centre_back,0,0,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Vitalii Mykolenko,Everton,26,M(L),winger,35.0,3084.0,1.0,2.0,0.0292,0.0584,4.0,0.4,78.6,1.4,6.83,1.8,1.3,0.6,3.9,0.8,0.3,0.7,0.2,1.0,27.8,0.8,1.4,0.0,0.64,0.36,0.05,Ukraine,Left-Back,18,28000000.0,fullback,0,0,0,0,0,1,0,other_europe,0,0,0,0,0,0,0,0,0,0
Dejan Kulusevski,Tottenham,25,FW,striker,32.0,2392.0,7.0,4.0,0.2634,0.1505,3.0,1.5,81.2,0.3,6.83,1.4,0.4,1.5,0.3,1.0,0.2,2.0,1.2,1.2,24.7,0.4,0.4,0.1,5.4,1.6,0.11,Sweden,Attacking Midfield,18,50000000.0,attacking_mid,0,0,1,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Diogo Dalot,Man Utd,27,M(LR),winger,33.0,2814.0,0.0,3.0,0.0,0.0959,5.0,0.8,83.8,1.2,6.83,2.1,1.1,1.2,1.9,0.5,0.3,0.8,0.8,0.3,41.6,0.4,1.7,0.1,1.84,-1.84,0.07,Portugal,Right-Back,18,30000000.0,fullback,0,0,0,0,0,1,0,portuguese,0,0,0,0,0,0,1,0,0,0
Sandro Tonali,Newcastle,25,DMC,cdm,36.0,2632.0,4.0,2.0,0.1368,0.0684,5.0,1.0,85.9,0.3,6.83,1.4,0.9,1.0,0.8,0.7,0.3,0.8,0.6,1.4,40.6,0.4,1.4,0.1,4.47,-0.47,0.13,Italy,Defensive Midfield,18,60000000.0,cdm,0,0,0,0,1,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Gabriel Martinelli,Arsenal,24,FW,striker,33.0,2302.0,8.0,4.0,0.3128,0.1564,1.0,1.7,79.0,0.5,6.83,0.7,0.2,0.5,0.5,0.5,0.0,1.2,1.0,0.6,17.9,0.7,0.3,0.1,7.99,0.01,0.15,Brazil,Left Winger,18,55000000.0,winger,0,1,0,0,0,0,0,brazilian,1,0,0,0,0,0,0,0,0,0
Noni Madueke,Chelsea,24,FW,striker,32.0,2049.0,7.0,3.0,0.3075,0.1318,3.0,2.5,83.6,0.3,6.82,0.8,0.3,0.7,0.3,0.8,0.0,1.0,1.4,0.8,18.7,0.3,0.4,0.0,10.75,-3.75,0.13,England,Right Winger,18,40000000.0,winger,0,1,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Idrissa Gueye,Everton,36,M(C),central_mid,37.0,3070.0,0.0,3.0,0.0,0.0879,9.0,0.7,87.1,0.7,6.82,3.6,1.3,1.5,0.9,1.1,0.2,0.5,0.5,1.2,37.9,0.1,2.1,0.0,1.1,-1.1,0.04,Senegal,Defensive Midfield,18,1500000.0,cdm,0,0,0,0,1,0,0,african,0,0,0,0,0,0,0,1,0,0
Raúl Jiménez,Fulham,34,FW,striker,38.0,2506.0,12.0,3.0,0.431,0.1077,4.0,2.5,73.0,2.4,6.82,0.9,0.3,1.0,0.6,0.4,0.1,0.6,0.6,1.1,16.2,0.1,0.6,0.1,14.78,-2.78,0.15,Mexico,Centre-Forward,18,5000000.0,striker,1,0,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Kenny Tete,Fulham,30,M(R),winger,22.0,1779.0,0.0,2.0,0.0,0.1012,5.0,1.1,82.9,1.2,6.82,2.5,1.5,1.6,2.8,0.7,0.5,0.4,0.4,0.7,34.9,0.5,1.4,0.0,1.7,-1.7,0.07,Netherlands,Right-Back,18,13000000.0,fullback,0,0,0,0,0,1,0,other_europe,0,0,0,0,0,0,0,0,0,0
Marcus Rashford,Aston Villa,28,FW,striker,10.0,443.0,2.0,2.0,0.4063,0.4063,0.0,1.9,82.1,0.1,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,England,Left Winger,18,50000000.0,winger,0,1,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
William Saliba,Arsenal,24,D(C),centre_back,35.0,3042.0,2.0,0.0,0.0592,0.0,2.0,0.2,94.6,1.8,6.82,1.8,0.6,0.8,3.4,0.2,0.4,0.2,0.3,0.5,72.8,0.0,2.0,0.0,2.94,-0.94,0.49,France,Centre-Back,18,80000000.0,centre_back,0,0,0,0,0,0,0,french,0,1,0,0,0,0,0,0,0,0
Tyrone Mings,Aston Villa,33,D(CL),centre_back,14.0,1121.0,0.0,0.0,0.0,0.0,1.0,0.6,88.3,2.0,6.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,England,Centre-Back,18,5000000.0,centre_back,0,0,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Marc Guéhi,Crystal Palace,25,D(C),centre_back,34.0,3060.0,3.0,2.0,0.0882,0.0588,7.0,0.4,84.1,2.0,6.81,1.8,0.8,0.7,4.6,0.5,0.7,0.5,0.4,0.8,51.2,0.1,3.3,0.1,2.69,0.31,0.18,England,Centre-Back,18,45000000.0,centre_back,0,0,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Jean-Philippe Mateta,Crystal Palace,28,FW,striker,37.0,2659.0,14.0,2.0,0.4739,0.0677,2.0,1.9,68.1,1.7,6.8,0.5,0.1,0.7,0.6,0.4,0.1,0.8,0.5,0.8,11.4,0.1,0.1,0.1,14.69,-0.69,0.21,France,Centre-Forward,18,30000000.0,striker,1,0,0,0,0,0,0,french,0,1,0,0,0,0,0,0,0,0
Cristian Romero,Tottenham,27,D(C),centre_back,18.0,1421.0,1.0,0.0,0.0633,0.0,3.0,0.9,89.7,2.3,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Argentina,Centre-Back,18,50000000.0,centre_back,0,0,0,0,0,0,0,argentinian,0,0,0,0,0,1,0,0,0,0
Mikel Merino,Arsenal,29,FW,striker,28.0,1582.0,7.0,2.0,0.3982,0.1138,2.0,1.4,79.9,2.1,6.8,1.6,0.5,1.5,0.8,0.6,0.2,0.6,0.3,0.8,19.9,0.1,0.3,0.0,7.15,-0.15,0.19,Spain,Central Midfield,18,35000000.0,central_mid,0,0,0,1,0,0,0,spanish,0,0,0,1,0,0,0,0,0,0
Danny Welbeck,Brighton,35,FW,striker,30.0,2123.0,10.0,4.0,0.4239,0.1696,5.0,2.0,85.6,0.6,6.8,0.9,0.2,0.4,0.5,0.4,0.1,0.8,0.4,0.8,16.2,0.0,0.2,0.0,10.85,-0.85,0.18,England,Centre-Forward,18,5000000.0,striker,1,0,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Ollie Watkins,Aston Villa,30,FW,striker,38.0,2612.0,16.0,8.0,0.5513,0.2757,2.0,2.2,74.2,1.4,6.8,0.3,0.2,0.8,0.4,0.2,0.1,0.7,0.3,0.9,10.9,0.0,0.1,0.0,19.0,-3.0,0.23,England,Centre-Forward,18,40000000.0,striker,1,0,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Nick Pope,Newcastle,33,GK,goalkeeper,28.0,2520.0,0.0,0.0,0.0,0.0,2.0,0.0,65.3,0.5,6.8,0.0,0.0,0.1,1.9,0.0,0.0,0.0,0.0,0.2,21.1,0.0,2.8,0.0,0.0,0.0,0.0,England,Goalkeeper,18,8000000.0,goalkeeper,0,0,0,0,0,0,1,english,0,0,1,0,0,0,0,0,0,0
Joachim Andersen,Fulham,29,D(C),centre_back,29.0,2573.0,0.0,0.0,0.0,0.0,6.0,0.7,83.3,2.6,6.79,0.9,1.2,0.6,6.4,0.3,1.0,0.1,0.1,0.7,68.0,0.1,7.0,0.0,0.84,-0.84,0.04,Denmark,Centre-Back,18,27000000.0,centre_back,0,0,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Fabian Schär,Newcastle,34,D(C),centre_back,34.0,2938.0,4.0,0.0,0.1225,0.0,9.0,1.2,84.5,1.7,6.79,1.1,1.3,1.0,3.9,0.6,0.7,0.1,0.2,0.4,57.1,0.0,4.1,0.1,3.9,0.1,0.1,Switzerland,Centre-Back,18,7000000.0,centre_back,0,0,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Jarrad Branthwaite,Everton,23,D(C),centre_back,30.0,2510.0,0.0,1.0,0.0,0.0359,4.0,0.3,82.9,2.1,6.79,1.2,0.9,0.4,6.3,0.3,0.8,0.1,0.1,0.6,39.5,0.0,2.8,0.0,1.56,-1.56,0.16,England,Centre-Back,18,50000000.0,centre_back,0,0,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Lewis Cook,Bournemouth,29,M(CL),central_mid,36.0,2978.0,1.0,3.0,0.0302,0.0907,8.0,0.4,81.9,1.1,6.78,2.3,1.1,1.4,1.8,0.8,0.3,1.3,0.4,0.3,38.3,1.0,1.8,0.1,1.03,-0.03,0.07,England,Central Midfield,18,15000000.0,central_mid,0,0,0,1,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Illia Zabarnyi,Bournemouth,23,D(C),centre_back,36.0,3113.0,0.0,1.0,0.0,0.0289,4.0,0.3,82.5,2.1,6.78,1.4,1.1,0.6,5.0,0.4,0.6,0.3,0.2,0.2,47.3,0.0,3.3,0.0,1.23,-1.23,0.1,Ukraine,Centre-Back,18,42000000.0,centre_back,0,0,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Evanilson,Bournemouth,26,FW,striker,31.0,2337.0,10.0,1.0,0.3851,0.0385,1.0,2.4,71.6,1.4,6.78,0.5,0.0,1.2,0.7,0.1,0.1,0.8,0.2,1.7,11.0,0.0,0.3,0.1,13.01,-3.01,0.18,Brazil,Centre-Forward,18,35000000.0,striker,1,0,0,0,0,0,0,brazilian,1,0,0,0,0,0,0,0,0,0
Ismaïla Sarr,Crystal Palace,28,FW,striker,38.0,2721.0,8.0,6.0,0.2646,0.1985,4.0,1.6,70.0,1.0,6.78,0.6,0.2,0.4,1.0,0.4,0.2,1.2,0.4,1.5,17.9,0.3,0.3,0.2,12.21,-4.21,0.21,Senegal,Right Winger,18,25000000.0,winger,0,1,0,0,0,0,0,african,0,0,0,0,0,0,0,1,0,0
Jurriën Timber,Arsenal,24,D(CLR),centre_back,30.0,2423.0,1.0,3.0,0.0371,0.1114,7.0,0.5,87.9,0.7,6.78,1.9,0.7,1.0,1.4,0.3,0.1,0.6,0.8,1.0,39.4,0.1,0.4,0.0,1.32,-0.32,0.09,Netherlands,Right-Back,18,55000000.0,fullback,0,0,0,0,0,1,0,other_europe,0,0,0,0,0,0,0,0,0,0
Noussair Mazraoui,Man Utd,28,M(R),winger,37.0,2850.0,0.0,1.0,0.0,0.0316,3.0,0.4,86.1,1.4,6.78,3.1,0.9,1.0,2.2,0.9,0.2,0.5,0.7,0.7,42.9,0.2,1.4,0.1,0.9,-0.9,0.07,Morocco,Right-Back,18,25000000.0,fullback,0,0,0,0,0,1,0,african,0,0,0,0,0,0,0,1,0,0
Ethan Pinnock,Brentford,32,D(C),centre_back,22.0,1914.0,2.0,0.0,0.094,0.0,2.0,0.5,87.6,2.9,6.78,1.6,1.0,0.4,6.3,0.5,0.8,0.4,0.1,0.2,46.9,0.0,2.1,0.0,1.13,0.87,0.11,Jamaica,Centre-Back,18,7000000.0,centre_back,0,0,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Milos Kerkez,Bournemouth,22,M(L),winger,38.0,3341.0,2.0,5.0,0.0539,0.1347,4.0,0.5,80.4,0.7,6.77,1.4,1.2,0.8,2.6,0.4,0.3,0.9,0.6,1.3,35.5,1.0,1.2,0.0,0.63,1.37,0.03,Hungary,Left-Back,18,45000000.0,fullback,0,0,0,0,0,1,0,other_europe,0,0,0,0,0,0,0,0,0,0
Sven Botman,Newcastle,26,D(C),centre_back,8.0,416.0,0.0,0.0,0.0,0.0,1.0,0.6,89.4,2.1,6.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands,Centre-Back,18,42000000.0,centre_back,0,0,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Brennan Johnson,Tottenham,24,FW,striker,33.0,2181.0,11.0,3.0,0.4539,0.1238,5.0,1.6,75.8,0.2,6.76,1.2,0.1,0.8,0.3,0.5,0.1,0.6,0.6,0.8,17.3,0.2,0.1,0.0,10.58,0.42,0.2,Wales,Right Winger,18,40000000.0,winger,0,1,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Lucas Digne,Aston Villa,32,M(L),winger,32.0,2362.0,0.0,4.0,0.0,0.1524,4.0,0.4,82.8,1.2,6.76,2.0,0.8,0.7,2.6,0.7,0.1,1.1,0.3,0.5,30.6,1.1,0.9,0.1,0.7,-0.7,0.05,France,Left-Back,18,10000000.0,fullback,0,0,0,0,0,1,0,french,0,1,0,0,0,0,0,0,0,0
Pedro Neto,Chelsea,26,FW,striker,35.0,2270.0,4.0,6.0,0.1586,0.2379,8.0,1.7,88.6,0.3,6.76,0.7,0.3,0.6,0.1,0.3,0.1,1.3,1.0,0.9,20.9,1.2,0.7,0.0,4.18,-0.18,0.07,Portugal,Right Winger,18,50000000.0,winger,0,1,0,0,0,0,0,portuguese,0,0,0,0,0,0,1,0,0,0
Tyrick Mitchell,Crystal Palace,26,M(L),winger,37.0,3102.0,0.0,5.0,0.0,0.1451,2.0,0.3,73.6,0.5,6.76,2.5,0.5,0.6,2.6,0.6,0.3,1.1,0.4,0.7,27.7,0.5,1.4,0.0,1.33,-1.33,0.11,England,Left-Back,18,25000000.0,fullback,0,0,0,0,0,1,0,english,0,0,1,0,0,0,0,0,0,0
Jørgen Strand Larsen,Wolves,26,FW,striker,35.0,2603.0,14.0,4.0,0.4841,0.1383,4.0,1.5,65.2,1.9,6.75,0.3,0.2,1.3,0.8,0.7,0.1,0.6,0.2,0.5,12.9,0.0,0.3,0.0,11.68,2.32,0.22,Norway,Centre-Forward,18,30000000.0,striker,1,0,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Charly Alcaraz,Everton,23,FW,striker,15.0,763.0,2.0,3.0,0.2359,0.3539,4.0,1.7,82.7,0.9,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Argentina,Central Midfield,18,14000000.0,central_mid,0,0,0,1,0,0,0,argentinian,0,0,0,0,0,1,0,0,0,0
James Ward-Prowse,West Ham,31,M(CR),central_mid,15.0,1043.0,1.0,1.0,0.0863,0.0863,2.0,0.9,92.8,0.7,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,England,Central Midfield,18,8000000.0,central_mid,0,0,0,1,0,0,0,english,0,0,1,0,0,0,0,0,0,0
